state_name,district_name,market,commodity_group,commodity,unit_of_measure,price_local,currency,price_flag,price_type,data_period_start,data_period_end,latitude,longitude,year,multidimensional_poverty_index,poverty_headcount_ratio,poverty_intensity,vulnerability_rate,severe_poverty_rate,price_to_poverty_ratio,poverty_weighted_price,geo_missing,cluster
punjab,Amritsar,Amritsar,milk and dairy,Milk (pasteurized),L,40.0,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,6.623613180990231,0.996,False,0
punjab,Amritsar,Amritsar,miscellaneous food,Salt (iodised),KG,18.0,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,2.980625931445604,0.4482,False,0
punjab,Amritsar,Amritsar,miscellaneous food,Tea (black),KG,222.95,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,36.918363967544295,5.551455,False,0
punjab,Amritsar,Amritsar,oil and fats,Oil (mustard),KG,97.0,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,16.062261963901307,2.4153,False,0
punjab,Amritsar,Amritsar,oil and fats,Oil (sunflower),KG,100.0,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,16.559032952475576,2.49,False,0
punjab,Amritsar,Amritsar,pulses and nuts,Lentils,KG,49.5,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,8.19672131147541,1.23255,False,0
punjab,Amritsar,Amritsar,pulses and nuts,Lentils (masur),KG,69.75,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,11.549925484351714,1.736775,False,0
punjab,Amritsar,Amritsar,vegetables and fruits,Onions,KG,20.0,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,3.311806590495116,0.498,False,0
punjab,Amritsar,Amritsar,vegetables and fruits,Tomatoes,KG,30.0,INR,actual,Retail,2015-03-15,2015-04-14,31.63,74.87,2015,0.0249,6.039,41.2986,13.0096,1.4172,4.967709885742672,0.747,False,0
punjab,Bathinda,Bathinda,cereals and tubers,Rice,KG,26.0,INR,actual,Retail,2015-03-15,2015-04-14,30.2,74.95,2015,0.0249,6.039,41.2986,13.0096,1.4172,4.30534856764365,0.6474,False,0
punjab,Bathinda,Bathinda,cereals and tubers,Wheat flour,KG,20.0,INR,actual,Retail,2015-03-15,2015-04-14,30.2,74.95,2015,0.0249,6.039,41.2986,13.0096,1.4172,3.311806590495116,0.498,False,0
punjab,Bathinda,Bathinda,oil and fats,Oil (groundnut),KG,142.38,INR,actual,Retail,2015-03-15,2015-04-14,30.2,74.95,2015,0.0249,6.039,41.2986,13.0096,1.4172,23.576751117734723,3.545262,False,0
punjab,Bathinda,Bathinda,vegetables and fruits,Onions,KG,26.63,INR,actual,Retail,2015-03-15,2015-04-14,30.2,74.95,2015,0.0249,6.039,41.2986,13.0096,1.4172,4.409670475244246,0.663087,False,0
punjab,Bathinda,Bathinda,vegetables and fruits,Tomatoes,KG,23.75,INR,actual,Retail,2015-03-15,2015-04-14,30.2,74.95,2015,0.0249,6.039,41.2986,13.0096,1.4172,3.932770326212949,0.591375,False,0
punjab,Ludhiana,Ludhiana,cereals and tubers,Potatoes,KG,9.33,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,1.5449577744659713,0.232317,False,0
punjab,Ludhiana,Ludhiana,cereals and tubers,Rice,KG,25.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,4.139758238118894,0.6225,False,0
punjab,Ludhiana,Ludhiana,cereals and tubers,Wheat,KG,18.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,2.980625931445604,0.4482,False,0
punjab,Ludhiana,Ludhiana,cereals and tubers,Wheat flour,KG,20.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,3.311806590495116,0.498,False,0
punjab,Ludhiana,Ludhiana,milk and dairy,Milk (pasteurized),L,42.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,6.954793840039741,1.0458,False,0
punjab,Ludhiana,Ludhiana,miscellaneous food,Salt (iodised),KG,16.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,2.649445272396092,0.3984,False,0
punjab,Ludhiana,Ludhiana,miscellaneous food,Sugar,KG,36.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,5.961251862891207,0.8964,False,0
punjab,Ludhiana,Ludhiana,miscellaneous food,Tea (black),KG,185.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,30.634210962079816,4.6065,False,0
punjab,Ludhiana,Ludhiana,oil and fats,Oil (groundnut),KG,135.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,22.35469448584203,3.3615,False,0
punjab,Ludhiana,Ludhiana,oil and fats,Oil (mustard),KG,95.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,15.731081304851797,2.3655,False,0
punjab,Ludhiana,Ludhiana,oil and fats,Oil (sunflower),KG,105.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,17.386984600099353,2.6145,False,0
punjab,Ludhiana,Ludhiana,pulses and nuts,Lentils,KG,47.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,7.78274548766352,1.1703,False,0
punjab,Ludhiana,Ludhiana,pulses and nuts,Lentils (masur),KG,80.0,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,13.24722636198046,1.992,False,0
punjab,Ludhiana,Ludhiana,vegetables and fruits,Tomatoes,KG,30.83,INR,actual,Retail,2015-03-15,2015-04-14,30.9,75.85,2015,0.0249,6.039,41.2986,13.0096,1.4172,5.10514985924822,0.767667,False,0
rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,16.79,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.5407163606149803,2.358995,False,1
rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat flour,KG,20.79,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.669535029016405,2.920995,False,1
rajasthan,Bikaner,Jaipur,milk and dairy,Milk (pasteurized),L,34.0,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,1.0949586814121102,4.777,False,1
rajasthan,Bikaner,Jaipur,miscellaneous food,Salt (iodised),KG,16.0,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.5152746736056989,2.248,False,1
rajasthan,Bikaner,Jaipur,miscellaneous food,Tea (black),KG,160.0,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,5.152746736056989,22.48,False,1
rajasthan,Bikaner,Jaipur,oil and fats,Oil (sunflower),KG,88.0,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.834010704831344,12.364,False,1
rajasthan,Bikaner,Jaipur,pulses and nuts,Lentils,KG,41.37,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,1.3323070779417352,5.812485,False,1
rajasthan,Bikaner,Jaipur,pulses and nuts,Lentils (masur),KG,63.84,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.0559459476867388,8.96952,False,1
rajasthan,Bikaner,Jaipur,vegetables and fruits,Onions,KG,20.0,INR,actual,Retail,2015-03-15,2015-04-14,28.88,74.07,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.6440933420071236,2.81,False,1
rajasthan,Jodhpur,Jodhpur,cereals and tubers,Potatoes,KG,15.24,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.4907991266094282,2.14122,False,1
rajasthan,Jodhpur,Jodhpur,cereals and tubers,Wheat,KG,17.0,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.5474793407060551,2.3885,False,1
rajasthan,Jodhpur,Jodhpur,milk and dairy,Milk (pasteurized),L,34.0,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,1.0949586814121102,4.777,False,1
rajasthan,Jodhpur,Jodhpur,oil and fats,Oil (groundnut),KG,96.0,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,3.0916480416341936,13.488,False,1
rajasthan,Jodhpur,Jodhpur,oil and fats,Oil (mustard),KG,85.0,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.737396703530276,11.9425,False,1
rajasthan,Jodhpur,Jodhpur,oil and fats,Oil (sunflower),KG,90.0,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.8984200390320565,12.645,False,1
rajasthan,Jodhpur,Jodhpur,pulses and nuts,Lentils,KG,35.0,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,1.1271633485124664,4.9175,False,1
rajasthan,Jodhpur,Jodhpur,pulses and nuts,Lentils (masur),KG,70.0,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.2543266970249327,9.835,False,1
rajasthan,Jodhpur,Jodhpur,vegetables and fruits,Tomatoes,KG,17.88,INR,actual,Retail,2015-03-15,2015-04-14,26.29,73.03,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.5758194477543686,2.51214,False,1
rajasthan,Kota,Kota,cereals and tubers,Potatoes,KG,16.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.5152746736056989,2.248,False,1
rajasthan,Kota,Kota,cereals and tubers,Rice,KG,31.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.9983446801110416,4.3555,False,1
rajasthan,Kota,Kota,cereals and tubers,Wheat,KG,18.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.5796840078064113,2.529,False,1
rajasthan,Kota,Kota,cereals and tubers,Wheat flour,KG,20.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.6440933420071236,2.81,False,1
rajasthan,Kota,Kota,milk and dairy,Milk (pasteurized),L,30.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.9661400130106856,4.215,False,1
rajasthan,Kota,Kota,miscellaneous food,Salt (iodised),KG,15.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.4830700065053427,2.1075,False,1
rajasthan,Kota,Kota,miscellaneous food,Sugar,KG,34.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,1.0949586814121102,4.777,False,1
rajasthan,Kota,Kota,oil and fats,Oil (groundnut),KG,88.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.834010704831344,12.364,False,1
rajasthan,Kota,Kota,oil and fats,Oil (mustard),KG,87.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.801806037730988,12.2235,False,1
rajasthan,Kota,Kota,oil and fats,Oil (palm),KG,80.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.5763733680284946,11.24,False,1
rajasthan,Kota,Kota,oil and fats,Oil (sunflower),KG,88.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,2.834010704831344,12.364,False,1
rajasthan,Kota,Kota,pulses and nuts,Lentils (masur),KG,62.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,1.996689360222084,8.711,False,1
rajasthan,Kota,Kota,vegetables and fruits,Tomatoes,KG,15.0,INR,actual,Retail,2015-03-15,2015-04-14,25.18,75.83,2015,0.1405,31.0514,45.2544,22.2016,10.9355,0.4830700065053427,2.1075,False,1
tamil nadu,Chennai,Chennai,cereals and tubers,Wheat,100 KG,2289.47,INR,actual,Wholesale,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,320.8293045220779,61.357796,False,2
tamil nadu,Chennai,Chennai,cereals and tubers,Wheat flour,KG,30.0,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,4.203976962206247,0.804,False,0
tamil nadu,Chennai,Chennai,milk and dairy,Milk,L,37.0,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,5.184904920054372,0.9916,False,0
tamil nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,31.52,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,4.416978461624697,0.844736,False,0
tamil nadu,Chennai,Chennai,miscellaneous food,Tea (black),KG,220.0,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,30.82916438951248,5.896,False,0
tamil nadu,Chennai,Chennai,oil and fats,Oil (sunflower),KG,88.52,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,12.404534689816566,2.372336,False,0
tamil nadu,Chennai,Chennai,pulses and nuts,Chickpeas,KG,55.38,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,7.760541472232732,1.484184,False,0
tamil nadu,Chennai,Chennai,pulses and nuts,Lentils,KG,55.38,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,7.760541472232732,1.484184,False,0
tamil nadu,Chennai,Chennai,vegetables and fruits,Tomatoes,KG,11.95,INR,actual,Retail,2015-03-15,2015-04-14,13.08,80.28,2015,0.0268,7.1361,37.4933,16.462,0.553,1.674584156612155,0.32026,False,0
tamil nadu,Dindigul,Dindigul,cereals and tubers,Rice,KG,30.0,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,4.203976962206247,0.804,False,0
tamil nadu,Dindigul,Dindigul,cereals and tubers,Wheat,KG,30.52,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,4.276845896217822,0.817936,False,0
tamil nadu,Dindigul,Dindigul,miscellaneous food,Salt (iodised),KG,14.0,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,1.9618559156962487,0.3752,False,0
tamil nadu,Dindigul,Dindigul,miscellaneous food,Sugar,KG,30.52,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,4.276845896217822,0.817936,False,0
tamil nadu,Dindigul,Dindigul,miscellaneous food,Tea (black),KG,220.0,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,30.82916438951248,5.896,False,0
tamil nadu,Dindigul,Dindigul,oil and fats,Oil (palm),KG,65.0,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,9.108616751446869,1.742,False,0
tamil nadu,Dindigul,Dindigul,oil and fats,Oil (sunflower),KG,89.52,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,12.54466725522344,2.399136,False,0
tamil nadu,Dindigul,Dindigul,pulses and nuts,Lentils,KG,55.0,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,7.707291097378119,1.474,False,0
tamil nadu,Dindigul,Dindigul,vegetables and fruits,Onions,KG,24.0,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,3.363181569764998,0.6432,False,0
tamil nadu,Dindigul,Dindigul,vegetables and fruits,Tomatoes,KG,8.67,INR,actual,Retail,2015-03-15,2015-04-14,10.35,77.95,2015,0.0268,7.1361,37.4933,16.462,0.553,1.2149493420776054,0.232356,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,cereals and tubers,Potatoes,KG,18.19,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,2.5490113647510544,0.487492,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,cereals and tubers,Rice,KG,30.0,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,4.203976962206247,0.804,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,cereals and tubers,Wheat,KG,30.0,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,4.203976962206247,0.804,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,milk and dairy,Milk (pasteurized),L,35.0,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,4.904639789240622,0.938,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,miscellaneous food,Salt (iodised),KG,14.0,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,1.9618559156962487,0.3752,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,miscellaneous food,Sugar,KG,30.1,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,4.217990218746935,0.80668,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,miscellaneous food,Tea (black),KG,220.0,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,30.82916438951248,5.896,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,oil and fats,Oil (palm),KG,61.67,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,8.641975308641975,1.652756,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,oil and fats,Oil (sunflower),KG,88.48,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,12.398929387200292,2.371264,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,pulses and nuts,Lentils,KG,54.0,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,7.567158531971245,1.4472,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,vegetables and fruits,Onions,KG,20.86,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,2.9231653143874103,0.559048,False,0
tamil nadu,Tiruchchirappalli,Thiruchirapalli,vegetables and fruits,Tomatoes,KG,9.52,INR,actual,Retail,2015-03-15,2015-04-14,10.8,78.69,2015,0.0268,7.1361,37.4933,16.462,0.553,1.3340620226734492,0.255136,False,0
tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,26.81,INR,actual,Retail,2015-03-15,2015-04-14,23.84,91.28,2015,0.0865,20.2643,42.6853,20.4695,5.2868,1.32301633907907,2.319065,False,0
tripura,West Tripura,Agartala,milk and dairy,Milk (pasteurized),L,40.0,INR,actual,Retail,2015-03-15,2015-04-14,23.84,91.28,2015,0.0865,20.2643,42.6853,20.4695,5.2868,1.973914717014652,3.46,False,0
tripura,West Tripura,Agartala,miscellaneous food,Tea (black),KG,178.0,INR,actual,Retail,2015-03-15,2015-04-14,23.84,91.28,2015,0.0865,20.2643,42.6853,20.4695,5.2868,8.783920490715198,15.397,False,0
tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,112.67,INR,actual,Retail,2015-03-15,2015-04-14,23.84,91.28,2015,0.0865,20.2643,42.6853,20.4695,5.2868,5.560024279151019,9.745955,False,0
tripura,West Tripura,Agartala,pulses and nuts,Lentils,KG,51.38,INR,actual,Retail,2015-03-15,2015-04-14,23.84,91.28,2015,0.0865,20.2643,42.6853,20.4695,5.2868,2.53549345400532,4.44437,False,0
tripura,West Tripura,Agartala,pulses and nuts,Lentils (masur),KG,75.0,INR,actual,Retail,2015-03-15,2015-04-14,23.84,91.28,2015,0.0865,20.2643,42.6853,20.4695,5.2868,3.701090094402472,6.4875,False,0
tripura,West Tripura,Agartala,vegetables and fruits,Onions,KG,27.29,INR,actual,Retail,2015-03-15,2015-04-14,23.84,91.28,2015,0.0865,20.2643,42.6853,20.4695,5.2868,1.346703315683246,2.360585,False,0
uttar pradesh,Agra,Agra,cereals and tubers,Potatoes,KG,8.35,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.2052116383261611,1.520535,False,1
uttar pradesh,Agra,Agra,cereals and tubers,Rice,KG,24.0,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.5898298586620201,4.3704,False,1
uttar pradesh,Agra,Agra,cereals and tubers,Wheat flour,KG,20.0,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.4915248822183501,3.642,False,1
uttar pradesh,Agra,Agra,milk and dairy,Milk (pasteurized),L,48.0,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,1.1796597173240402,8.7408,False,1
uttar pradesh,Agra,Agra,miscellaneous food,Salt (iodised),KG,16.0,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.3932199057746801,2.9136,False,1
uttar pradesh,Agra,Agra,miscellaneous food,Sugar,KG,30.65,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.7532618819996215,5.581365,False,1
uttar pradesh,Agra,Agra,oil and fats,Oil (groundnut),KG,84.65,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,2.0803790639891666,15.414765,False,1
uttar pradesh,Agra,Agra,oil and fats,Oil (mustard),KG,84.15,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,2.068090941933708,15.323715,False,1
uttar pradesh,Agra,Agra,pulses and nuts,Lentils,KG,47.85,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,1.1759732807074026,8.713485,False,1
uttar pradesh,Agra,Agra,pulses and nuts,Lentils (masur),KG,75.25,INR,actual,Retail,2015-03-15,2015-04-14,27.18,78.02,2015,0.1821,40.6897,44.748,19.4765,14.0344,1.8493623693465424,13.703025,False,1
uttar pradesh,Kanpur,Kanpur,cereals and tubers,Rice,KG,21.29,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.5232282371214336,3.876909,False,1
uttar pradesh,Kanpur,Kanpur,cereals and tubers,Wheat,KG,18.0,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.442372393996515,3.2778,False,1
uttar pradesh,Kanpur,Kanpur,milk and dairy,Milk (pasteurized),L,50.0,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,1.2288122055458752,9.105,False,1
uttar pradesh,Kanpur,Kanpur,miscellaneous food,Tea (black),KG,190.0,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,4.669486381074326,34.599,False,1
uttar pradesh,Kanpur,Kanpur,oil and fats,Oil (groundnut),KG,115.0,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,2.826268072755513,20.9415,False,1
uttar pradesh,Kanpur,Kanpur,pulses and nuts,Lentils,KG,50.0,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,1.2288122055458752,9.105,False,1
uttar pradesh,Kanpur,Kanpur,vegetables and fruits,Onions,KG,25.0,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.6144061027729376,4.5525,False,1
uttar pradesh,Kanpur,Kanpur,vegetables and fruits,Tomatoes,KG,20.0,INR,actual,Retail,2015-03-15,2015-04-14,26.47,80.35,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.4915248822183501,3.642,False,1
uttar pradesh,Lucknow,Lucknow,cereals and tubers,Potatoes,KG,10.0,INR,actual,Retail,2015-03-15,2015-04-14,26.85,80.92,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.245762441109175,1.821,False,1
uttar pradesh,Lucknow,Lucknow,milk and dairy,Milk (pasteurized),L,48.0,INR,actual,Retail,2015-03-15,2015-04-14,26.85,80.92,2015,0.1821,40.6897,44.748,19.4765,14.0344,1.1796597173240402,8.7408,False,1
uttar pradesh,Lucknow,Lucknow,miscellaneous food,Salt (iodised),KG,16.0,INR,actual,Retail,2015-03-15,2015-04-14,26.85,80.92,2015,0.1821,40.6897,44.748,19.4765,14.0344,0.3932199057746801,2.9136,False,1
uttar pradesh,Lucknow,Lucknow,miscellaneous food,Tea (black),KG,225.0,INR,actual,Retail,2015-03-15,2015-04-14,26.85,80.92,2015,0.1821,40.6897,44.748,19.4765,14.0344,5.529654924956438,40.9725,False,1
